customer_id,customer_name,location,customer_age,tenure_months,subscription_type,monthly_spend,total_spend,contract_length,login_frequency,avg_session_duration,support_tickets,complaints,payment_failures,discount_usage,product_usage,last_active_days,customer_satisfaction,previous_upgrades,previous_downgrades,churn_probability_ground_truth,churn
C6372,Ananya Sharma,Bengaluru,45,25,Basic,890.0,23276.13,1 Month,11,24.6,2,0,1,0,Medium,0,3.7,0,0,0.1758,0
C6373,Anushka Bhasin,Hyderabad,30,1,Pro,3630.0,3534.64,1 Month,20,31.3,4,1,3,0,High,0,3.9,0,0,0.4254,0
C6374,Anushka Chopra,Hyderabad,45,1,Pro,5460.0,5508.32,1 Year,11,5.9,8,4,1,0,Medium,3,3.9,0,0,0.8516,1
C6375,Karan Bhasin,Pune,43,23,Pro,4160.0,93145.91,1 Year,11,12.9,3,2,0,1,Medium,38,4.1,0,0,0.3158,0
C6376,Diya Patel,Hyderabad,21,39,Pro,3910.0,141113.14,1 Month,12,16.5,2,0,0,1,Medium,1,4.7,0,0,0.0336,0
C6377,Noah Anderson,New York,43,27,Basic,1690.0,41680.26,1 Year,14,9.6,5,2,1,1,Medium,6,3.9,0,0,0.2164,0
C6378,Sarah Rodriguez,Singapore,38,3,Pro,5150.0,14451.65,1 Year,10,59.7,3,0,1,0,Medium,7,2.4,0,0,0.1905,0
C6379,Kavya Joshi,Delhi NCR,48,50,Basic,1090.0,53777.98,1 Month,13,5.7,3,0,0,0,Medium,44,4.7,0,0,0.1976,0
C6380,Neha Kulkarni,Bengaluru,51,14,Basic,1330.0,19084.86,1 Month,16,16.5,3,1,1,0,Medium,6,3.3,0,0,0.4651,1
C6381,Dev Nair,Pune,36,25,Pro,4310.0,99265.44,2 Year,12,10.9,3,1,1,1,Medium,24,4.0,0,0,0.1468,0
C6382,Sneha Bhasin,Hyderabad,39,5,Basic,990.0,5141.21,1 Month,19,18.7,2,0,0,1,Medium,16,2.8,1,1,0.3056,0
C6383,Karan Deshmukh,Bengaluru,24,15,Basic,1340.0,19532.97,2 Year,18,14.3,2,0,0,1,Medium,4,3.1,1,0,0.1324,0
C6384,Dev Joshi,Delhi NCR,34,8,Pro,4240.0,33093.43,2 Year,15,40.0,2,3,1,1,Medium,12,2.6,1,0,0.2004,0
C6385,Isha Bhasin,Chennai,50,60,Pro,4560.0,247521.97,1 Year,13,33.5,3,0,0,0,Medium,7,3.2,0,0,0.01,0
C6386,Isha Deshmukh,Mumbai,36,12,Basic,1510.0,18943.24,1 Month,9,33.2,6,2,0,0,Medium,15,4.2,0,0,0.6719,1
C6387,Sneha Bhasin,Hyderabad,44,26,Enterprise,21690.0,512676.4,1 Month,17,31.7,3,2,0,0,Medium,1,3.9,0,2,0.0996,0
C6388,Charlotte Martinez,London,35,17,Pro,4060.0,65121.51,1 Month,10,8.4,3,1,0,0,Medium,78,2.1,0,0,0.9407,1
C6389,Liam Thompson,Singapore,34,2,Enterprise,20200.0,40190.65,1 Month,22,56.8,2,0,0,1,High,11,3.7,0,0,0.0426,0
C6390,Evelyn Lee,Toronto,41,15,Basic,860.0,12851.4,1 Year,10,28.3,3,0,0,1,Medium,24,4.0,0,0,0.1515,0
C6391,Evelyn Taylor,Singapore,21,14,Pro,4860.0,65602.32,1 Year,8,4.5,5,2,0,1,Medium,18,3.0,0,2,0.6822,1
C6392,Charlotte Thomas,London,39,23,Enterprise,19020.0,450736.59,1 Year,14,14.8,2,1,1,0,Medium,14,4.1,0,0,0.0944,0
C6393,Arjun Nair,Delhi NCR,21,7,Pro,4800.0,31917.14,1 Year,13,35.0,1,1,0,0,Medium,11,3.5,1,0,0.0298,0
C6394,Ava Rodriguez,San Francisco,35,36,Pro,4260.0,141586.13,2 Year,9,17.9,5,1,0,1,Medium,2,5.0,0,0,0.1921,0
C6395,Ava Thompson,San Francisco,28,18,Basic,1830.0,29852.45,1 Year,13,15.7,2,0,1,1,Medium,5,2.2,1,1,0.3064,0
C6396,Meera Joshi,Pune,25,1,Basic,930.0,856.02,1 Year,13,25.2,1,0,0,0,Medium,0,3.9,0,0,0.01,0
C6397,Kabir Nair,Pune,49,23,Pro,5280.0,126693.87,1 Year,20,44.4,2,0,0,0,High,2,5.0,0,0,0.0606,0
C6398,Neha Nair,Hyderabad,46,43,Basic,890.0,36223.12,1 Year,18,12.8,2,0,0,1,Medium,2,3.9,0,0,0.1059,0
C6399,Rahul Chatterjee,Bengaluru,32,21,Enterprise,20270.0,425041.47,1 Month,9,40.0,3,0,1,1,Medium,4,4.5,0,0,0.1801,0
C6400,Ananya Iyer,Pune,57,9,Basic,1370.0,12888.59,1 Year,19,23.8,5,4,0,0,Medium,3,3.9,1,0,0.3053,0
C6401,Meera Kulkarni,Chennai,44,17,Enterprise,18690.0,328168.77,1 Year,16,12.9,1,1,0,0,Medium,11,3.6,0,2,0.096,0
C6402,Benjamin Lee,Sydney,34,4,Enterprise,16770.0,65447.28,1 Month,20,28.3,2,0,0,0,High,12,4.3,1,0,0.1107,0
C6403,Lucas Perez,Singapore,21,17,Basic,1240.0,19239.12,1 Month,15,16.7,3,0,0,1,Medium,2,4.7,0,1,0.2063,0
C6404,Sneha Rao,Mumbai,35,13,Basic,1280.0,16770.77,1 Month,16,2.5,7,1,2,1,Medium,5,4.7,0,0,0.646,1
C6405,Benjamin Moore,London,30,1,Enterprise,24760.0,22773.77,1 Year,14,11.7,3,1,2,1,Medium,88,3.5,0,0,0.9857,1
C6406,Sneha Rao,Hyderabad,31,7,Enterprise,15450.0,99734.77,1 Month,14,15.4,1,1,0,1,Medium,19,3.2,1,0,0.1811,0
C6407,Amelia Wilson,Singapore,39,4,Basic,1030.0,4251.5,1 Year,12,23.9,3,2,1,0,Medium,0,3.8,0,0,0.4273,0
C6408,Lucas Anderson,London,30,9,Basic,1290.0,11610.61,1 Month,16,13.7,1,0,0,0,Medium,5,3.3,0,0,0.2875,0
C6409,Kavya Deshmukh,Delhi NCR,47,5,Pro,4300.0,22350.27,1 Year,16,17.3,4,2,0,1,Medium,6,5.0,1,0,0.1143,0
C6410,Karan Gupta,Bengaluru,31,33,Pro,4420.0,152239.41,1 Year,15,17.1,3,2,0,0,Medium,10,4.9,0,0,0.0888,0
C6411,Aarav Verma,Delhi NCR,26,22,Basic,1520.0,32405.28,1 Year,14,7.6,5,0,0,0,Medium,1,3.7,0,1,0.101,0
C6412,Kavya Kumar,Hyderabad,41,25,Pro,2240.0,56019.88,1 Year,22,17.2,3,2,1,1,High,8,1.6,0,0,0.2854,0
C6413,David Thompson,London,35,9,Basic,1020.0,9163.85,1 Year,13,21.5,6,5,0,0,Medium,1,4.9,0,0,0.4552,0
C6414,Aarav Gupta,Chennai,43,1,Basic,680.0,623.5,1 Year,17,11.9,3,2,1,0,Medium,1,3.3,0,0,0.4527,0
C6415,Emma Jones,San Francisco,37,5,Basic,840.0,4170.01,1 Year,13,28.7,1,0,0,1,Medium,16,1.5,0,0,0.2929,0
C6416,Siddharth Iyer,Hyderabad,23,26,Basic,1920.0,45756.83,2 Year,9,17.1,4,1,0,0,Medium,14,3.3,0,0,0.2417,0
C6417,Lucas Thompson,New York,38,17,Basic,1380.0,24125.79,1 Year,16,19.8,2,1,0,1,Medium,3,5.0,0,0,0.0965,0
C6418,Karan Iyer,Chennai,27,14,Pro,5260.0,76530.08,1 Month,17,9.9,4,3,0,1,Medium,7,4.9,0,0,0.2532,0
C6419,Amelia Smith,Toronto,37,6,Basic,1180.0,6785.1,1 Month,12,11.7,3,4,0,0,Medium,3,3.9,0,0,0.5653,1
C6420,Michael Perez,Toronto,30,2,Basic,1430.0,2871.63,1 Month,13,11.0,4,1,0,1,Medium,13,3.6,0,0,0.6938,1
C6421,Rohan Nair,Chennai,34,28,Basic,670.0,18852.84,1 Month,16,33.4,2,2,0,1,Medium,6,5.0,1,1,0.1299,0
C6422,Diya Reddy,Delhi NCR,36,1,Enterprise,22130.0,20083.45,1 Year,10,20.0,4,1,2,0,Medium,37,4.8,0,1,0.6578,1
C6423,Noah Taylor,London,42,2,Basic,950.0,1756.51,1 Month,13,25.6,1,1,1,0,Medium,19,4.9,1,0,0.3155,0
C6424,Neha Chatterjee,Pune,31,7,Basic,1040.0,7519.29,1 Month,10,61.9,2,3,2,1,Medium,1,3.3,0,0,0.4911,1
C6425,Vikram Kumar,Bengaluru,21,16,Pro,4900.0,72889.83,1 Month,13,21.8,4,0,1,1,Medium,9,5.0,0,0,0.2218,0
C6426,Kavya Singh,Chennai,27,60,Enterprise,19610.0,1192758.81,1 Month,13,23.5,3,1,0,0,Medium,9,3.8,0,0,0.0977,0
C6427,Sarah Davis,London,37,2,Basic,1230.0,2432.41,1 Month,13,34.3,0,0,0,1,Medium,7,4.9,1,0,0.0971,0
C6428,Diya Singh,Delhi NCR,46,12,Pro,3410.0,41209.23,1 Year,10,21.3,3,0,0,0,Medium,28,3.3,0,0,0.2527,0
C6429,Priya Sharma,Delhi NCR,38,17,Pro,4580.0,71811.35,1 Year,8,10.7,4,0,0,0,Medium,29,5.0,0,0,0.1902,0
C6430,Siddharth Chopra,Pune,44,32,Pro,5270.0,172125.38,1 Year,10,37.1,2,0,0,0,Medium,1,3.6,0,0,0.1028,0
C6431,Noah Lee,San Francisco,37,22,Basic,1040.0,21847.91,1 Month,24,25.5,6,2,0,1,High,13,3.4,0,0,0.3695,0
C6432,Arjun Gupta,Pune,37,30,Pro,5550.0,174531.62,1 Month,9,38.1,3,1,0,0,Medium,8,2.8,1,0,0.1565,0
C6433,Noah Perez,San Francisco,33,14,Basic,940.0,12698.92,1 Month,11,7.8,4,2,1,1,Medium,12,3.3,1,0,0.6628,1
C6434,Rohan Kulkarni,Hyderabad,45,11,Pro,4510.0,47013.39,1 Year,14,7.5,4,2,0,0,Medium,13,4.2,0,0,0.4014,0
C6435,Michael Moore,Singapore,50,18,Pro,5730.0,95039.67,1 Year,9,40.1,4,1,0,1,Medium,2,3.8,0,0,0.0449,0
C6436,Ananya Kumar,Bengaluru,27,42,Basic,1000.0,38241.6,1 Month,17,22.0,2,1,3,0,Medium,5,4.0,1,0,0.1562,0
C6437,Sarah Jones,London,38,15,Pro,5340.0,82682.16,1 Month,12,21.1,1,0,3,1,Medium,25,3.5,1,0,0.399,0
C6438,Isha Verma,Bengaluru,25,17,Basic,1790.0,27944.26,1 Month,15,7.4,1,0,0,1,Medium,28,3.2,0,0,0.3913,0
C6439,Anushka Nair,Hyderabad,51,8,Pro,4640.0,38310.11,1 Year,12,18.2,5,2,1,1,Medium,11,3.1,0,0,0.5932,1
C6440,Sneha Bhasin,Delhi NCR,37,17,Pro,4080.0,68149.46,1 Month,11,13.4,2,0,0,1,Medium,1,4.8,0,0,0.1219,0
C6441,Olivia Miller,London,35,18,Basic,970.0,17448.55,2 Year,7,22.3,3,2,0,1,Medium,17,2.4,0,0,0.3317,0
C6442,Aditya Joshi,Mumbai,25,26,Basic,1590.0,42209.64,2 Year,16,13.6,4,4,3,0,Medium,6,2.9,0,0,0.635,1
C6443,Aditya Iyer,Hyderabad,33,16,Enterprise,22970.0,360637.18,1 Year,11,33.0,3,1,0,0,Medium,7,4.8,0,0,0.0334,0
C6444,Priya Reddy,Bengaluru,35,4,Basic,1630.0,6349.67,1 Month,20,17.2,5,1,0,1,High,4,2.4,0,0,0.5677,1
C6445,Sophia Smith,London,26,16,Basic,1190.0,19371.61,1 Month,20,36.4,2,0,0,0,High,15,2.7,0,0,0.2212,0
C6446,Kavya Bhasin,Hyderabad,37,7,Basic,1510.0,10172.47,1 Year,16,28.3,4,3,2,0,Medium,4,5.0,0,1,0.4868,1
C6447,Priya Chopra,Hyderabad,28,2,Pro,4460.0,8133.18,1 Year,14,9.8,2,0,0,1,Medium,10,4.6,0,0,0.01,0
C6448,Aarav Bhasin,Hyderabad,39,32,Pro,3790.0,120623.8,1 Month,19,20.3,6,1,1,0,Medium,29,2.9,0,0,0.5415,1
C6449,Tanvi Deshmukh,Delhi NCR,27,2,Basic,1540.0,2788.29,1 Month,9,14.0,2,2,0,1,Medium,11,4.7,0,1,0.5653,1
C6450,Ananya Singh,Delhi NCR,37,18,Basic,1690.0,30113.21,1 Month,13,32.8,3,1,0,0,Medium,5,4.1,0,0,0.1648,0
C6451,Vikram Verma,Mumbai,34,60,Basic,890.0,52150.95,1 Month,11,6.5,5,4,1,0,Medium,0,4.2,0,0,0.3023,0
C6452,Olivia Davis,Sydney,38,2,Basic,890.0,1683.46,1 Year,18,8.2,3,3,0,1,Medium,5,3.8,0,2,0.4762,1
C6453,Kabir Kulkarni,Bengaluru,37,5,Basic,1210.0,5758.31,1 Year,16,36.1,2,1,0,1,Medium,0,4.3,1,0,0.0761,0
C6454,Vikram Nair,Chennai,36,26,Pro,5260.0,132417.43,1 Year,11,25.1,1,0,1,1,Medium,10,3.0,0,0,0.174,0
C6455,David Johnson,London,29,2,Basic,860.0,1674.75,1 Month,20,2.3,3,1,0,1,High,1,2.0,0,1,0.6336,1
C6456,Siddharth Patel,Pune,40,33,Basic,1270.0,40387.35,1 Year,14,23.5,4,0,0,1,Medium,13,1.9,1,0,0.2479,0
C6457,Alex Williams,New York,38,1,Basic,1020.0,978.0,1 Month,14,10.0,5,2,2,0,Medium,15,5.0,2,0,0.6784,1
C6458,Olivia Jones,Singapore,41,40,Enterprise,20950.0,794924.85,1 Month,14,18.8,3,0,1,0,Medium,27,4.3,1,0,0.1169,0
C6459,Isha Verma,Hyderabad,35,2,Enterprise,15710.0,31330.01,1 Month,16,16.5,1,0,2,1,Medium,23,3.5,2,0,0.3205,0
C6460,Charlotte Rodriguez,Sydney,34,46,Pro,5120.0,226428.07,1 Month,14,32.4,4,6,0,0,Medium,5,5.0,0,1,0.1829,0
C6461,Ethan Brown,New York,26,36,Basic,1150.0,39232.66,1 Year,16,7.1,1,0,0,0,Medium,30,4.5,1,0,0.0957,0
C6462,Tanvi Iyer,Delhi NCR,30,14,Basic,920.0,13336.04,1 Year,20,12.4,1,0,0,1,High,13,2.9,0,1,0.1264,0
C6463,Meera Singh,Delhi NCR,31,28,Basic,1220.0,31675.44,2 Year,18,30.1,2,1,0,1,Medium,46,4.4,2,0,0.0656,0
C6464,Isha Chatterjee,Bengaluru,44,2,Basic,620.0,1143.01,1 Year,13,23.2,3,0,0,0,Medium,41,3.1,1,0,0.5143,1
C6465,Siddharth Gupta,Chennai,24,3,Pro,4050.0,12350.46,1 Month,17,38.6,2,0,0,0,Medium,8,3.0,0,1,0.1992,0
C6466,Aditya Iyer,Pune,23,9,Pro,4770.0,39381.91,1 Month,16,22.1,2,1,1,1,Medium,19,4.1,0,0,0.1574,0
C6467,Michael Garcia,London,35,14,Enterprise,12300.0,161987.71,1 Year,21,14.9,5,1,3,1,High,0,5.0,0,1,0.23,0
C6468,Ananya Iyer,Hyderabad,29,37,Pro,2440.0,86003.6,1 Month,13,20.7,0,0,0,0,Medium,6,3.6,0,0,0.0975,0
C6469,Anushka Kumar,Chennai,32,15,Basic,500.0,7072.13,1 Month,24,12.3,2,0,1,1,High,2,4.3,1,0,0.0839,0
C6470,Rahul Gupta,Bengaluru,32,20,Pro,5560.0,112330.32,1 Month,11,32.8,5,2,0,1,Medium,8,3.7,0,0,0.3462,0
C6471,Vikram Bhasin,Pune,30,21,Basic,1180.0,23036.52,1 Month,11,23.1,2,0,0,1,Medium,7,3.5,0,0,0.107,0
C6472,Michael Garcia,San Francisco,29,38,Basic,1040.0,39656.39,2 Year,16,39.5,2,0,0,0,Medium,17,3.8,0,2,0.01,0
C6473,Rohan Verma,Mumbai,27,27,Pro,5260.0,134033.48,1 Month,15,8.2,5,1,0,1,Medium,2,3.4,1,0,0.2386,0
C6474,Rahul Verma,Bengaluru,32,60,Basic,1080.0,66646.92,1 Month,9,26.8,2,0,0,1,Medium,12,3.4,0,2,0.1473,0
C6475,Harper Thomas,Sydney,22,1,Basic,1280.0,1320.18,1 Month,9,42.6,0,0,0,0,Medium,2,2.6,0,2,0.3928,0
C6476,Rohan Bhasin,Mumbai,41,5,Basic,1210.0,5698.08,1 Month,12,6.5,3,2,1,1,Medium,15,4.3,0,1,0.6832,1
C6477,Amelia Martinez,Sydney,28,48,Pro,4120.0,195682.54,2 Year,10,9.9,3,1,0,0,Medium,28,3.7,0,0,0.0648,0
C6478,Neha Gupta,Delhi NCR,40,29,Pro,4740.0,140442.76,1 Month,16,12.9,2,1,0,0,Medium,15,3.7,0,0,0.1006,0
C6479,Meera Nair,Chennai,30,6,Basic,1430.0,7816.11,1 Month,12,5.7,3,1,0,0,Medium,8,4.2,0,1,0.5619,1
C6480,Meera Iyer,Chennai,45,60,Pro,4350.0,257158.84,1 Month,14,14.6,1,0,0,0,Medium,2,2.4,1,0,0.01,0
C6481,Emma Jackson,San Francisco,36,37,Basic,1060.0,41042.44,1 Year,12,11.0,1,1,1,0,Medium,10,3.7,0,0,0.1748,0
C6482,Aditya Kulkarni,Hyderabad,26,2,Basic,1100.0,2099.74,1 Year,14,7.6,2,0,0,0,Medium,21,4.2,0,0,0.2491,0
C6483,Sophia Davis,Toronto,58,31,Pro,2660.0,83221.99,1 Year,14,24.3,5,3,1,0,Medium,16,3.4,0,0,0.3015,0
C6484,Sneha Sharma,Delhi NCR,32,28,Pro,4730.0,135014.48,1 Month,14,23.4,1,0,0,1,Medium,1,5.0,0,0,0.0149,0
C6485,David Jones,San Francisco,30,5,Enterprise,14270.0,72171.66,1 Year,15,27.1,2,1,2,0,Medium,5,2.7,0,0,0.2019,0
C6486,Dev Iyer,Chennai,31,20,Basic,1390.0,28979.82,1 Month,14,14.7,5,1,0,0,Medium,0,3.4,0,0,0.3294,0
C6487,Benjamin Taylor,London,39,60,Pro,4430.0,269819.17,2 Year,10,36.1,2,1,0,0,Medium,5,3.8,1,0,0.01,0
C6488,Alex Lee,London,22,21,Pro,4580.0,100025.33,1 Year,12,42.4,2,1,0,0,Medium,19,5.0,1,0,0.0961,0
C6489,Diya Kumar,Delhi NCR,37,31,Enterprise,20950.0,607005.59,1 Month,16,6.4,1,0,0,1,Medium,2,2.5,1,0,0.0623,0
C6490,Aarav Kumar,Pune,21,2,Basic,920.0,1819.2,1 Year,12,9.0,3,2,0,1,Medium,3,4.5,0,0,0.2428,0
C6491,Amelia Martin,Toronto,35,24,Pro,4800.0,110217.13,1 Year,19,54.1,3,1,2,0,Medium,12,3.4,0,1,0.1482,0
C6492,Arjun Sharma,Delhi NCR,46,5,Pro,4710.0,23747.51,2 Year,10,22.9,3,1,1,0,Medium,14,3.5,0,0,0.1582,0
C6493,Sneha Sharma,Delhi NCR,31,2,Basic,1140.0,2103.81,1 Month,11,17.6,2,0,0,0,Medium,0,3.9,0,0,0.2241,0
C6494,Dev Agarwal,Chennai,43,15,Pro,3760.0,52276.67,1 Year,23,31.5,4,1,1,1,High,32,1.9,0,0,0.3827,0
C6495,Meera Iyer,Bengaluru,21,25,Basic,1380.0,31724.19,2 Year,13,4.8,1,2,0,0,Medium,1,3.2,0,0,0.0477,0
C6496,Ethan Jackson,Singapore,30,15,Pro,5060.0,71373.71,1 Year,14,23.5,3,1,0,1,Medium,12,3.6,0,0,0.0808,0
C6497,Sneha Mehta,Hyderabad,24,49,Enterprise,18900.0,859405.08,1 Month,7,22.3,2,0,0,0,Medium,9,2.7,0,0,0.01,0
C6498,Vikram Singh,Pune,53,22,Pro,3640.0,81371.77,2 Year,15,18.3,5,2,0,0,Medium,1,2.7,0,0,0.224,0
C6499,Charlotte Davis,Singapore,32,3,Pro,4080.0,12093.69,1 Year,13,26.5,3,1,0,0,Medium,22,1.5,0,0,0.4809,1
C6500,Tanvi Kulkarni,Delhi NCR,30,50,Pro,4450.0,212644.02,2 Year,20,29.0,0,0,0,0,High,4,5.0,1,0,0.01,0
C6501,Olivia Anderson,Toronto,33,3,Basic,1410.0,3937.23,1 Month,16,13.1,1,0,0,0,Medium,5,2.9,0,1,0.3681,0
C6502,Kavya Patel,Hyderabad,36,26,Basic,720.0,19103.04,1 Month,17,36.4,0,0,1,1,Medium,4,3.1,1,2,0.1091,0
C6503,Rohan Gupta,Pune,32,3,Pro,4050.0,12539.17,2 Year,22,20.6,2,0,0,1,High,5,4.4,0,0,0.01,0
C6504,Isha Singh,Bengaluru,25,60,Basic,1080.0,66609.94,1 Year,19,37.4,1,0,0,0,Medium,23,3.3,1,0,0.01,0
C6505,Priya Patel,Delhi NCR,48,8,Basic,1180.0,9805.49,1 Month,19,13.7,4,1,1,1,Medium,5,3.5,0,0,0.3847,0
C6506,Charlotte Miller,San Francisco,45,13,Pro,3460.0,45931.98,1 Month,15,25.9,3,3,1,0,Medium,7,4.6,2,0,0.238,0
C6507,Arjun Iyer,Chennai,38,12,Basic,1130.0,13491.03,1 Month,10,26.1,8,3,0,0,Medium,3,3.4,0,0,0.7964,1
C6508,Noah Davis,New York,38,2,Basic,1110.0,2141.25,2 Year,10,44.6,4,2,0,0,Medium,30,4.2,1,1,0.4108,0
C6509,Aditya Chopra,Bengaluru,37,13,Pro,3670.0,45016.91,1 Month,22,20.1,2,0,0,1,High,14,4.2,0,0,0.0942,0
C6510,Ava Garcia,San Francisco,31,3,Basic,1160.0,3135.31,1 Year,20,40.1,2,3,0,0,High,13,3.0,1,0,0.2652,0
C6511,Rohan Iyer,Chennai,30,30,Enterprise,16610.0,510679.63,1 Year,12,25.6,3,1,1,0,Medium,19,2.6,0,0,0.2021,0
C6512,Rahul Sharma,Chennai,50,58,Enterprise,20230.0,1132778.46,1 Month,14,15.1,2,1,0,0,Medium,25,3.7,2,2,0.0601,0
C6513,Liam Brown,London,41,30,Pro,3790.0,117205.46,1 Month,12,27.7,4,4,0,1,Medium,12,3.9,0,0,0.3757,0
C6514,Priya Joshi,Chennai,24,11,Basic,1230.0,12830.22,1 Month,12,3.6,7,4,0,0,Medium,19,2.0,0,0,0.99,1
C6515,Ananya Verma,Delhi NCR,31,1,Pro,3850.0,3660.25,1 Month,15,44.3,2,1,0,0,Medium,9,3.3,0,0,0.2135,0
C6516,Neha Singh,Mumbai,40,1,Pro,4020.0,3630.76,1 Month,14,17.4,3,3,0,0,Medium,2,3.4,0,0,0.444,0
C6517,Michael Garcia,London,39,13,Pro,4740.0,59944.9,2 Year,14,22.0,3,1,0,0,Medium,3,4.2,0,0,0.0803,0
C6518,Sneha Patel,Delhi NCR,40,21,Basic,1270.0,25958.18,1 Year,15,16.0,3,1,0,0,Medium,11,4.6,0,0,0.0688,0
C6519,Lucas Brown,Sydney,22,31,Pro,4170.0,129040.91,1 Year,17,14.1,2,1,1,1,Medium,1,3.5,1,0,0.1201,0
C6520,Aditya Chopra,Pune,38,17,Pro,4280.0,73665.89,1 Year,15,30.5,1,1,0,0,Medium,1,3.0,0,0,0.1313,0
C6521,Tanvi Mehta,Delhi NCR,46,60,Pro,3340.0,190799.13,2 Year,13,22.0,5,4,0,0,Medium,9,3.2,0,0,0.0882,0
C6522,Emma Perez,San Francisco,22,13,Pro,5620.0,75917.53,1 Month,12,17.0,5,2,3,0,Medium,18,4.0,2,0,0.6633,1
C6523,Kabir Chatterjee,Pune,51,17,Pro,5050.0,83141.77,1 Year,11,38.6,5,1,0,1,Medium,4,5.0,1,1,0.1055,0
C6524,Diya Kumar,Bengaluru,38,5,Pro,5020.0,24750.28,1 Month,10,28.4,2,1,2,0,Medium,6,3.6,0,0,0.4447,0
C6525,Alex Johnson,New York,36,8,Basic,720.0,5697.18,1 Month,17,37.7,2,3,0,0,Medium,9,2.6,1,0,0.4745,1
C6526,Rahul Kulkarni,Hyderabad,27,21,Pro,4020.0,87077.76,1 Year,16,15.2,2,2,1,1,Medium,29,4.3,0,0,0.2551,0
C6527,Tanvi Joshi,Delhi NCR,30,17,Basic,1100.0,18773.73,1 Month,14,36.8,4,3,1,0,Medium,25,3.0,0,0,0.6263,1
C6528,Dev Mehta,Delhi NCR,32,9,Basic,620.0,5318.0,1 Year,19,20.9,2,0,0,1,Medium,4,2.9,0,0,0.1195,0
C6529,Noah Martinez,Sydney,23,3,Basic,1470.0,4436.09,1 Month,12,28.0,2,0,0,1,Medium,9,3.4,1,0,0.3182,0
C6530,Kavya Gupta,Bengaluru,33,8,Pro,5660.0,46815.59,1 Month,19,53.0,3,3,0,1,Medium,17,1.2,0,0,0.5165,1
C6531,Sneha Rao,Pune,27,1,Basic,1820.0,1862.43,1 Year,11,22.1,0,0,1,0,Medium,4,3.8,0,0,0.1739,0
C6532,Kavya Gupta,Bengaluru,42,16,Pro,3660.0,53120.22,1 Month,17,12.2,0,0,0,0,Medium,2,3.9,0,0,0.0381,0
C6533,Sneha Sharma,Delhi NCR,21,8,Pro,4590.0,33412.17,1 Month,10,31.4,2,1,0,0,Medium,15,4.0,1,1,0.3153,0
C6534,Sarah Martinez,London,33,9,Basic,1600.0,14426.86,1 Month,15,9.6,3,1,0,0,Medium,1,4.0,0,0,0.3278,0
C6535,Anushka Reddy,Mumbai,27,16,Basic,1120.0,18765.66,2 Year,14,26.3,2,0,0,0,Medium,15,5.0,1,0,0.0351,0
C6536,Tanvi Agarwal,Pune,36,16,Basic,1030.0,16313.72,1 Year,11,13.7,4,3,0,1,Medium,6,3.9,1,0,0.3254,0
C6537,Emma Williams,New York,57,16,Enterprise,11970.0,184880.57,1 Year,18,30.5,5,2,0,0,Medium,2,3.6,1,0,0.1641,0
C6538,Ethan Jones,New York,51,13,Pro,5410.0,69434.45,1 Month,16,17.8,1,0,0,0,Medium,17,2.7,0,0,0.2149,0
C6539,Meera Nair,Pune,31,13,Pro,4480.0,56389.9,1 Year,12,16.8,4,3,0,1,Medium,28,3.7,1,0,0.5062,1
C6540,Emma Garcia,Toronto,34,31,Basic,980.0,28315.11,1 Month,16,25.5,2,1,0,0,Medium,5,3.9,0,0,0.1439,0
C6541,Emma Lee,San Francisco,28,12,Pro,4730.0,53464.35,1 Year,13,14.5,2,1,0,0,Medium,2,3.9,0,0,0.0519,0
C6542,Kavya Chopra,Hyderabad,34,14,Enterprise,19040.0,251859.8,1 Month,16,24.5,3,0,0,0,Medium,8,4.2,1,0,0.1361,0
C6543,Sneha Sharma,Mumbai,42,60,Pro,4630.0,274994.48,1 Month,18,35.1,2,2,0,0,Medium,4,2.6,0,0,0.0272,0
C6544,Vikram Singh,Pune,24,4,Pro,4330.0,17748.33,1 Month,19,13.7,2,0,0,0,Medium,8,2.8,0,1,0.2533,0
C6545,Anushka Mehta,Bengaluru,50,24,Basic,1690.0,36816.37,1 Month,18,20.4,1,0,0,0,Medium,1,3.7,2,0,0.01,0
C6546,Alex Wilson,Sydney,44,12,Basic,1160.0,13619.45,1 Year,6,20.6,4,0,0,1,Medium,13,2.7,0,0,0.4153,0
C6547,Sneha Nair,Bengaluru,43,32,Basic,1690.0,52974.37,1 Month,12,11.8,1,0,0,1,Medium,18,5.0,1,0,0.1387,0
C6548,Sophia Lee,Sydney,39,10,Basic,1370.0,14304.8,1 Month,12,3.7,5,5,3,1,Medium,2,3.6,0,1,0.99,1
C6549,Isha Chatterjee,Chennai,27,7,Basic,1310.0,9378.03,1 Year,11,15.3,0,0,1,1,Medium,9,1.1,0,0,0.3733,0
C6550,Kavya Singh,Chennai,45,5,Basic,1170.0,5608.36,1 Month,11,19.9,2,3,0,1,Medium,2,3.3,2,1,0.5346,1
C6551,Evelyn Johnson,San Francisco,33,38,Basic,1490.0,56136.51,1 Month,10,41.6,1,0,0,1,Medium,5,1.9,0,0,0.1882,0
C6552,Anushka Chopra,Bengaluru,21,23,Enterprise,18900.0,434015.03,1 Year,12,29.9,2,0,0,0,Medium,4,3.6,0,0,0.0136,0
C6553,Charlotte Davis,London,36,2,Pro,3750.0,7503.77,1 Month,12,20.6,1,0,1,0,Medium,7,3.2,0,0,0.4097,0
